,class,ip
0,class2,185.42.206.251
1,class1,52.223.200.157
2,class1,185.42.206.203
3,class0,185.42.206.102
4,class2,185.42.206.169
5,class0,99.181.65.176
6,class2,185.42.206.113
7,class1,185.42.206.167
8,class1,185.42.206.172
9,class1,52.223.195.241
10,class2,185.42.206.249
11,class2,185.42.206.243
12,class0,52.223.195.99
13,class0,52.223.195.197
14,class1,185.42.206.111
15,class0,185.42.206.73
16,class2,185.42.206.173
17,class2,52.223.200.37
18,class0,52.223.195.249
19,class1,185.42.206.236
20,class0,185.42.206.238
21,class1,185.42.206.106
22,class2,52.223.195.195
23,class2,99.181.67.167
24,class1,185.42.204.146
25,class0,99.181.67.251
26,class1,185.42.206.183
27,class0,185.42.207.114
28,class2,185.42.206.142
29,class0,185.42.206.216
30,class2,99.181.65.186
31,class1,185.42.206.154
32,class1,185.42.206.69
33,class1,99.181.67.239
34,class2,185.42.206.245
35,class0,185.42.206.165
36,class0,185.42.206.159
37,class2,99.181.67.164
38,class2,185.42.206.141
39,class0,99.181.64.217
40,class1,99.181.64.86
41,class2,185.42.206.178
42,class0,185.42.207.190
43,class2,185.42.206.136
44,class1,185.42.206.145
45,class1,185.42.205.169
46,class1,185.42.206.140
47,class0,52.223.197.249
48,class2,99.181.64.197
49,class1,185.42.206.151
50,class0,185.42.204.144
51,class2,99.181.67.172
52,class1,185.42.206.149
53,class2,52.223.195.43
54,class0,185.42.204.6
55,class0,185.42.207.101
56,class2,185.42.206.242
57,class0,185.42.205.71
58,class1,99.181.65.177
59,class1,99.181.67.221
60,class1,185.42.207.200
61,class2,185.42.204.73
62,class2,185.42.205.234
63,class1,185.42.206.237
64,class0,99.181.65.217
65,class0,99.181.65.166
66,class0,185.42.206.72
67,class0,185.42.207.226
68,class2,185.42.207.205
69,class1,185.42.205.66
70,class1,99.181.64.93
71,class2,99.181.67.206
72,class0,185.42.206.123
73,class0,52.223.195.222
74,class0,99.181.65.5
75,class1,52.223.195.122
76,class0,99.181.67.161
77,class1,185.42.207.121
78,class0,185.42.204.249
79,class0,185.42.207.208
80,class1,99.181.65.150
81,class2,99.181.67.163
82,class1,185.42.205.87
83,class2,185.42.206.239
84,class1,99.181.67.250
85,class1,185.42.204.100
86,class2,185.42.205.39
87,class1,52.223.195.77
88,class2,99.181.65.26
89,class2,185.42.207.148
90,class0,52.223.200.93
91,class1,185.42.205.193
