,class,ip
0,class3,185.42.206.251
1,class4,52.223.200.157
2,class1,185.42.206.203
3,class4,185.42.206.102
4,class0,185.42.206.169
5,class2,99.181.65.176
6,class3,185.42.206.113
7,class1,185.42.206.167
8,class0,185.42.206.172
9,class2,52.223.195.241
10,class1,185.42.206.249
11,class3,185.42.206.243
12,class3,52.223.195.99
13,class1,52.223.195.197
14,class4,185.42.206.111
15,class3,185.42.206.73
16,class4,185.42.206.173
17,class1,52.223.200.37
18,class0,52.223.195.249
19,class0,185.42.206.236
20,class2,185.42.206.238
21,class2,185.42.206.106
22,class3,52.223.195.195
23,class3,99.181.67.167
24,class4,185.42.204.146
25,class4,99.181.67.251
26,class4,185.42.206.183
27,class1,185.42.207.114
28,class0,185.42.206.142
29,class4,185.42.206.216
30,class1,99.181.65.186
31,class2,185.42.206.154
32,class4,185.42.206.69
33,class3,99.181.67.239
34,class2,185.42.206.245
35,class3,185.42.206.165
36,class4,185.42.206.159
37,class2,99.181.67.164
38,class4,185.42.206.141
39,class3,99.181.64.217
40,class2,99.181.64.86
41,class0,185.42.206.178
42,class4,185.42.207.190
43,class3,185.42.206.136
44,class0,185.42.206.145
45,class1,185.42.205.169
46,class1,185.42.206.140
47,class2,52.223.197.249
48,class3,99.181.64.197
49,class2,185.42.206.151
50,class4,185.42.204.144
51,class1,99.181.67.172
52,class1,185.42.206.149
53,class0,52.223.195.43
54,class4,185.42.204.6
55,class1,185.42.207.101
56,class0,185.42.206.242
57,class3,185.42.205.71
58,class0,99.181.65.177
59,class2,99.181.67.221
60,class0,185.42.207.200
61,class0,185.42.204.73
62,class0,185.42.205.234
63,class3,185.42.206.237
64,class2,99.181.65.217
65,class3,99.181.65.166
66,class4,185.42.206.72
67,class2,185.42.207.226
68,class0,185.42.207.205
69,class2,185.42.205.66
70,class1,99.181.64.93
71,class3,99.181.67.206
72,class4,185.42.206.123
73,class1,52.223.195.222
74,class0,99.181.65.5
75,class4,52.223.195.122
76,class0,99.181.67.161
77,class0,185.42.207.121
78,class1,185.42.204.249
79,class4,185.42.207.208
80,class3,99.181.65.150
81,class1,99.181.67.163
82,class4,185.42.205.87
83,class3,185.42.206.239
84,class2,99.181.67.250
85,class0,185.42.204.100
86,class2,185.42.205.39
87,class1,52.223.195.77
88,class3,99.181.65.26
89,class0,185.42.207.148
90,class0,52.223.200.93
91,class2,185.42.205.193
92,class3,99.181.66.38
93,class1,52.223.200.155
94,class2,185.42.207.125
95,class3,99.181.67.108
96,class0,52.223.200.39
97,class3,185.42.204.248
98,class4,52.223.195.75
99,class1,99.181.65.218
100,class1,99.181.67.147
101,class4,185.42.207.118
102,class3,52.223.200.71
103,class0,185.42.207.224
104,class2,185.42.204.70
105,class1,99.181.67.219
106,class3,185.42.204.77
107,class2,185.42.204.8
108,class3,185.42.207.218
109,class2,52.223.200.168
110,class0,99.181.65.230
111,class1,52.223.195.143
112,class2,185.42.204.28
113,class3,185.42.207.232
114,class0,52.223.195.178
115,class3,185.42.207.110
116,class2,99.181.67.171
117,class3,99.181.66.52
118,class3,185.42.205.195
119,class2,52.223.195.112
120,class4,99.181.66.202
121,class2,99.181.64.105
122,class2,99.181.64.12
123,class1,185.42.204.203
124,class0,52.223.195.252
125,class1,185.42.205.103
126,class1,185.42.205.46
127,class3,52.223.195.175
128,class2,52.223.195.70
129,class1,185.42.207.182
130,class2,185.42.206.79
131,class3,52.223.195.201
132,class4,185.42.205.19
133,class4,99.181.65.219
134,class4,185.42.205.213
135,class3,99.181.66.7
136,class1,52.223.195.27
137,class1,52.223.195.72
138,class4,52.223.195.234
139,class4,185.42.205.187
140,class0,185.42.205.51
141,class1,52.223.200.202
142,class2,185.42.204.122
143,class4,52.223.195.65
144,class3,185.42.204.67
145,class0,99.181.67.241
146,class4,99.181.67.205
147,class4,185.42.204.110
148,class2,52.223.195.60
149,class2,99.181.67.142
150,class1,185.42.204.183
151,class3,185.42.204.174
152,class2,185.42.207.220
153,class1,185.42.205.205
154,class0,52.223.200.52
155,class1,185.42.204.42
156,class1,185.42.205.11
157,class3,185.42.204.19
158,class0,99.181.66.54
159,class1,185.42.205.137
160,class0,99.181.65.187
161,class4,185.42.204.117
162,class4,99.181.67.160
163,class1,185.42.207.183
164,class3,52.223.200.139
165,class0,99.181.66.40
166,class1,185.42.204.99
167,class3,99.181.66.15
168,class2,52.223.195.55
169,class3,99.181.67.209
170,class4,185.42.207.177
171,class3,52.223.195.52
172,class0,52.223.195.207
173,class3,99.181.65.173
174,class3,52.223.200.164
175,class4,185.42.204.89
176,class1,52.223.195.141
177,class2,185.42.207.254
178,class4,185.42.205.146
179,class1,52.223.195.198
180,class4,185.42.205.202
181,class4,52.223.195.64
182,class1,99.181.66.47
183,class0,52.223.195.230
184,class0,185.42.204.153
185,class1,52.223.200.150
186,class1,99.181.66.9
187,class4,185.42.205.189
188,class0,185.42.207.215
189,class0,99.181.65.178
190,class4,52.223.195.81
191,class2,52.223.195.57
192,class1,52.223.195.29
193,class1,185.42.204.75
194,class3,99.181.66.6
195,class1,52.223.195.170
196,class1,99.181.64.11
197,class4,99.181.64.46
198,class3,52.223.195.35
199,class3,99.181.65.135
200,class0,185.42.205.248
201,class3,185.42.207.107
202,class2,185.42.207.92
203,class1,52.223.200.166
204,class3,99.181.65.216
205,class1,99.181.67.236
206,class2,99.181.65.207
207,class2,185.42.207.170
208,class4,185.42.205.216
209,class4,185.42.205.182
210,class4,185.42.205.212
211,class0,185.42.207.44
212,class2,52.223.195.233
213,class2,52.223.200.122
214,class2,99.181.64.45
215,class1,185.42.207.228
216,class0,52.223.195.217
217,class1,99.181.67.249
218,class2,185.42.205.97
219,class2,185.42.204.57
220,class2,52.223.200.45
221,class4,52.223.195.51
222,class0,185.42.205.37
223,class4,99.181.67.135
224,class0,99.181.66.5
225,class4,185.42.205.49
226,class3,185.42.204.10
227,class1,185.42.204.198
228,class0,185.42.205.45
229,class3,185.42.207.253
230,class3,99.181.64.50
231,class4,185.42.205.198
232,class1,99.181.65.233
233,class3,99.181.65.239
234,class4,99.181.65.212
235,class3,99.181.67.237
236,class2,99.181.65.198
237,class0,99.181.67.211
238,class3,52.223.195.50
239,class3,185.42.205.252
240,class3,99.181.67.240
241,class3,185.42.204.4
242,class3,99.181.66.4
243,class4,99.181.64.244
244,class2,99.181.67.213
245,class2,52.223.195.133
246,class0,52.223.195.82
247,class3,185.42.204.90
248,class4,185.42.207.108
249,class1,99.181.65.209
250,class3,99.181.67.217
251,class2,185.42.205.247
252,class4,185.42.204.169
253,class4,52.223.200.80
254,class2,52.223.195.67
255,class1,185.42.207.57
256,class3,52.223.200.142
257,class3,52.223.195.59
258,class0,99.181.65.196
259,class3,99.181.64.9
260,class3,52.223.195.204
261,class1,52.223.200.138
262,class4,185.42.205.230
263,class0,52.223.200.171
264,class2,99.181.65.185
265,class4,52.223.200.36
266,class0,99.181.67.183
267,class2,185.42.205.197
268,class0,185.42.205.178
269,class2,185.42.205.210
270,class2,99.181.67.119
271,class0,185.42.206.56
272,class1,52.223.195.118
273,class4,52.223.195.248
274,class2,52.223.195.48
275,class2,52.223.200.100
276,class0,185.42.205.207
277,class1,52.223.195.157
278,class2,185.42.205.176
279,class0,99.181.67.214
280,class2,185.42.204.102
281,class0,99.181.65.162
282,class4,185.42.204.45
283,class2,99.181.65.208
284,class4,99.181.66.48
285,class2,52.223.200.140
286,class4,185.42.204.47
287,class1,185.42.205.186
288,class1,52.223.195.147
289,class4,99.181.67.177
290,class3,185.42.204.34
291,class4,99.181.65.205
292,class0,185.42.205.220
293,class3,99.181.66.60
294,class0,52.223.200.115
295,class1,99.181.64.28
296,class1,52.223.195.215
297,class4,52.223.200.135
298,class3,185.42.207.90
299,class2,52.223.195.142
300,class0,99.181.66.184
301,class4,185.42.205.62
302,class1,99.181.67.244
303,class4,99.181.64.109
304,class4,99.181.66.53
305,class2,185.42.205.159
306,class1,185.42.205.177
307,class1,99.181.67.208
308,class1,185.42.204.88
309,class4,99.181.64.29
310,class0,185.42.204.111
311,class1,99.181.67.175
312,class1,52.223.195.32
313,class4,52.223.200.126
314,class4,99.181.64.226
315,class0,52.223.195.232
316,class0,99.181.65.247
317,class4,185.42.205.142
318,class0,185.42.205.147
319,class1,99.181.67.134
320,class2,99.181.67.223
321,class1,185.42.204.78
322,class0,185.42.204.197
323,class0,185.42.205.115
324,class3,99.181.66.23
325,class0,99.181.64.213
326,class1,52.223.195.153
327,class1,185.42.204.184
328,class3,99.181.65.181
329,class4,52.223.195.5
330,class4,185.42.207.235
331,class1,185.42.205.48
332,class1,185.42.205.181
333,class1,99.181.65.238
334,class1,99.181.67.242
335,class0,185.42.206.19
336,class3,185.42.207.243
337,class3,99.181.67.179
338,class1,185.42.204.226
339,class3,99.181.67.132
340,class1,99.181.67.174
341,class2,99.181.67.137
342,class2,185.42.205.245
343,class4,185.42.205.204
344,class2,99.181.64.123
345,class2,99.181.65.170
346,class4,185.42.205.190
347,class1,99.181.66.51
348,class1,185.42.204.48
349,class4,52.223.195.79
350,class2,185.42.207.59
351,class4,99.181.65.141
352,class0,99.181.66.42
353,class1,185.42.207.58
354,class2,185.42.205.192
355,class3,185.42.204.185
356,class4,185.42.205.199
357,class3,185.42.207.245
358,class4,185.42.205.120
359,class2,99.181.67.200
360,class4,99.181.66.8
361,class0,185.42.205.61
362,class3,99.181.66.18
363,class4,52.223.200.28
364,class2,185.42.204.87
365,class2,185.42.205.16
366,class1,52.223.195.213
367,class0,99.181.66.49
368,class3,99.181.67.170
369,class2,99.181.65.225
370,class4,99.181.66.231
371,class3,185.42.205.173
372,class3,99.181.65.213
373,class0,185.42.205.36
374,class4,185.42.204.58
375,class1,185.42.205.93
376,class4,185.42.207.204
377,class2,185.42.204.141
378,class2,185.42.205.228
379,class1,185.42.207.212
380,class4,99.181.64.10
381,class1,99.181.65.244
382,class4,185.42.205.168
383,class2,99.181.67.222
384,class3,99.181.64.216
385,class0,99.181.66.59
386,class2,99.181.65.226
387,class1,99.181.65.211
388,class4,99.181.67.232
389,class3,185.42.204.61
390,class3,99.181.66.223
391,class3,99.181.64.42
392,class1,99.181.65.148
393,class4,52.223.200.186
394,class4,52.223.200.88
395,class1,185.42.204.32
396,class4,99.181.65.139
397,class3,99.181.66.22
398,class2,99.181.67.210
399,class1,52.223.197.233
400,class1,185.42.204.96
401,class0,185.42.206.22
402,class0,185.42.205.101
403,class3,52.223.195.71
404,class2,185.42.205.174
405,class3,99.181.66.56
406,class4,185.42.205.44
407,class0,99.181.64.90
408,class1,99.181.64.169
409,class3,185.42.205.150
410,class2,99.181.65.137
411,class0,52.223.197.163
412,class1,99.181.67.168
413,class2,185.42.205.200
414,class1,185.42.205.148
415,class0,99.181.65.210
416,class1,99.181.64.82
417,class3,185.42.205.100
418,class3,185.42.205.239
419,class0,185.42.204.157
420,class0,185.42.205.203
421,class2,52.223.195.155
422,class1,185.42.205.9
423,class4,52.223.195.80
424,class3,99.181.66.41
425,class0,185.42.207.27
426,class4,185.42.205.238
427,class3,185.42.204.95
428,class2,185.42.204.124
429,class1,185.42.205.88
430,class3,52.223.195.245
431,class2,52.223.200.90
432,class0,185.42.205.179
433,class2,185.42.204.5
434,class1,99.181.65.174
435,class4,99.181.66.10
436,class1,185.42.205.166
437,class0,185.42.205.108
438,class0,99.181.65.169
439,class2,185.42.205.229
440,class0,99.181.65.241
441,class0,99.181.65.245
442,class4,185.42.204.36
443,class1,99.181.64.247
444,class4,52.223.200.167
445,class3,99.181.65.154
446,class2,99.181.67.189
447,class3,185.42.205.201
448,class2,52.223.200.179
449,class3,52.223.195.154
450,class3,185.42.207.23
451,class4,185.42.205.209
452,class4,185.42.205.254
453,class0,99.181.66.209
454,class3,185.42.204.135
455,class4,52.223.195.253
456,class0,99.181.66.43
457,class0,52.223.200.170
458,class2,185.42.206.54
459,class1,99.181.67.169
460,class0,52.223.195.134
461,class2,185.42.204.52
462,class2,185.42.205.7
463,class3,52.223.195.92
464,class0,99.181.67.216
465,class3,52.223.197.172
466,class2,185.42.204.29
467,class2,185.42.205.47
468,class0,185.42.205.83
469,class0,185.42.206.23
470,class2,185.42.205.63
471,class4,99.181.67.144
472,class4,99.181.64.199
473,class0,185.42.204.137
474,class3,99.181.64.38
475,class3,185.42.205.24
476,class1,185.42.207.251
477,class4,99.181.65.203
478,class4,52.223.200.152
479,class2,185.42.205.126
480,class2,52.223.195.120
481,class2,185.42.205.224
482,class0,185.42.205.65
483,class0,185.42.205.111
484,class4,185.42.205.183
485,class1,185.42.205.21
486,class4,185.42.205.114
487,class3,99.181.67.118
488,class3,185.42.205.30
489,class2,185.42.205.188
490,class0,185.42.204.148
491,class2,99.181.65.199
492,class3,99.181.65.167
493,class0,185.42.206.30
494,class1,99.181.65.138
495,class2,185.42.205.149
496,class3,185.42.205.43
497,class3,52.223.200.55
498,class2,99.181.65.235
499,class1,99.181.66.31
500,class1,99.181.65.223
501,class2,99.181.64.55
502,class0,99.181.65.228
503,class0,99.181.66.58
504,class4,99.181.66.45
505,class1,99.181.66.172
506,class4,52.223.195.216
507,class2,185.42.204.214
508,class2,185.42.204.219
509,class2,52.223.195.34
510,class1,185.42.204.168
511,class4,185.42.207.14
512,class2,185.42.205.22
513,class0,185.42.205.242
514,class4,185.42.205.89
515,class0,185.42.205.5
516,class4,185.42.204.180
517,class1,52.223.200.83
518,class0,99.181.67.245
519,class0,99.181.67.188
520,class2,99.181.67.247
521,class1,99.181.67.145
522,class0,99.181.67.243
523,class0,99.181.67.218
524,class4,99.181.67.115
525,class1,99.181.67.238
526,class4,99.181.67.165
527,class3,99.181.67.139
528,class1,185.42.205.191
529,class0,185.42.205.4
530,class2,99.181.65.155
531,class3,52.223.200.153
532,class2,185.42.206.25
533,class3,99.181.64.80
534,class0,52.223.200.204
535,class4,99.181.64.87
536,class0,99.181.66.50
537,class3,185.42.205.105
538,class0,185.42.205.184
539,class4,185.42.204.244
540,class4,185.42.204.229
541,class3,185.42.205.42
542,class4,99.181.66.198
543,class2,99.181.64.250
544,class4,52.223.199.7
545,class1,99.181.66.219
546,class2,185.42.204.145
547,class4,185.42.204.35
548,class2,185.42.205.215
549,class1,52.223.195.96
550,class4,99.181.66.17
551,class2,52.223.200.147
552,class2,185.42.205.94
553,class2,99.181.64.19
554,class4,99.181.67.33
555,class4,99.181.65.149
556,class2,99.181.67.36
557,class3,185.42.205.72
558,class4,99.181.67.41
559,class2,185.42.205.18
560,class1,99.181.67.19
561,class1,185.42.205.8
562,class3,185.42.205.64
563,class3,185.42.205.91
564,class1,185.42.205.33
565,class3,185.42.205.78
566,class4,185.42.204.113
567,class1,185.42.204.234
568,class0,185.42.205.124
569,class1,99.181.67.42
570,class3,52.223.197.177
571,class3,99.181.67.43
572,class0,185.42.204.140
573,class2,99.181.67.49
574,class1,185.42.205.52
575,class0,99.181.67.10
576,class2,185.42.205.139
577,class4,185.42.205.57
578,class0,52.223.200.177
579,class4,52.223.195.229
580,class3,52.223.197.182
581,class2,185.42.205.53
582,class3,185.42.205.23
583,class4,185.42.205.117
584,class0,99.181.65.172
585,class3,185.42.205.96
586,class0,52.223.197.171
587,class0,99.181.65.151
588,class2,99.181.67.23
589,class3,185.42.205.237
590,class2,99.181.67.48
591,class4,185.42.204.164
592,class1,52.223.197.175
593,class0,185.42.204.149
594,class4,99.181.67.8
595,class2,99.181.67.51
596,class1,185.42.205.180
597,class4,99.181.65.179
598,class0,185.42.207.18
599,class2,52.223.200.120
600,class3,185.42.205.82
601,class3,52.223.200.189
602,class0,99.181.67.13
603,class0,185.42.205.77
604,class2,52.223.200.25
605,class3,99.181.65.253
606,class0,185.42.205.6
607,class0,99.181.65.229
608,class1,99.181.65.160
609,class2,185.42.204.188
610,class2,99.181.65.165
611,class1,99.181.64.54
612,class0,185.42.205.14
613,class1,99.181.67.50
614,class3,185.42.205.162
615,class0,99.181.67.14
616,class1,185.42.204.251
617,class4,52.223.197.157
618,class2,185.42.205.119
619,class4,185.42.205.110
620,class3,99.181.64.205
621,class0,99.181.65.202
622,class3,99.181.65.236
623,class4,185.42.205.59
624,class4,99.181.67.4
625,class2,185.42.205.85
626,class2,99.181.67.12
627,class3,52.223.199.18
628,class1,99.181.65.249
629,class3,52.223.195.106
630,class3,185.42.207.252
631,class2,52.223.195.191
632,class0,99.181.67.47
633,class1,99.181.67.45
634,class1,52.223.199.47
635,class2,185.42.205.50
636,class4,52.223.197.216
637,class0,52.223.197.244
638,class2,99.181.64.18
639,class2,99.181.67.5
640,class1,52.223.195.42
641,class2,99.181.67.18
642,class4,99.181.66.176
643,class2,52.223.199.30
644,class2,52.223.199.45
645,class1,185.42.205.106
646,class0,99.181.67.38
647,class2,185.42.205.68
648,class2,185.42.205.58
649,class1,99.181.67.40
650,class4,185.42.205.54
651,class4,99.181.67.17
652,class3,185.42.205.172
653,class2,52.223.199.48
654,class3,52.223.200.172
655,class0,52.223.195.21
656,class3,185.42.205.125
657,class2,185.42.205.41
658,class0,99.181.67.32
659,class1,185.42.205.26
660,class3,185.42.205.113
661,class2,99.181.68.171
662,class3,99.181.68.165
663,class3,185.42.204.254
664,class1,99.181.68.140
665,class1,99.181.68.136
666,class0,99.181.68.166
667,class4,99.181.65.46
668,class3,99.181.68.132
669,class3,99.181.68.169
670,class3,99.181.68.164
671,class0,99.181.68.139
672,class4,99.181.68.146
673,class2,99.181.68.145
674,class0,99.181.68.168
675,class0,99.181.68.137
676,class2,99.181.68.138
677,class2,99.181.68.170
678,class2,99.181.68.142
679,class3,99.181.68.141
680,class4,99.181.68.143
681,class3,99.181.68.167
682,class1,99.181.68.160
683,class0,185.42.205.28
684,class3,185.42.205.55
685,class0,185.42.205.73
686,class3,185.42.206.189
687,class4,185.42.206.218
688,class3,185.42.206.254
689,class3,185.42.205.69
690,class4,185.42.206.174
691,class3,185.42.206.166
692,class4,185.42.206.177
693,class1,185.42.206.231
694,class1,185.42.206.134
695,class3,185.42.206.241
696,class4,185.42.206.215
697,class3,185.42.206.125
698,class1,185.42.204.152
699,class0,185.42.206.224
700,class1,185.42.205.123
701,class2,185.42.206.108
702,class4,185.42.206.175
703,class4,185.42.206.199
704,class3,185.42.206.194
705,class2,185.42.206.83
706,class1,185.42.206.152
