,class,ip
0,class2,185.42.206.251
1,class0,52.223.200.157
2,class3,185.42.206.203
3,class2,185.42.206.102
4,class1,185.42.206.169
5,class1,99.181.65.176
6,class3,185.42.206.113
7,class0,185.42.206.167
8,class3,185.42.206.172
9,class2,52.223.195.241
10,class0,185.42.206.249
11,class0,185.42.206.243
12,class2,52.223.195.99
13,class1,52.223.195.197
14,class1,185.42.206.111
15,class0,185.42.206.73
16,class3,185.42.206.173
17,class0,52.223.200.37
18,class1,52.223.195.249
19,class0,185.42.206.236
20,class0,185.42.206.238
21,class0,185.42.206.106
22,class3,52.223.195.195
23,class2,99.181.67.167
24,class2,185.42.204.146
25,class3,99.181.67.251
26,class0,185.42.206.183
27,class3,185.42.207.114
28,class1,185.42.206.142
29,class0,185.42.206.216
30,class3,99.181.65.186
31,class2,185.42.206.154
32,class0,185.42.206.69
33,class0,99.181.67.239
34,class3,185.42.206.245
35,class1,185.42.206.165
36,class1,185.42.206.159
37,class3,99.181.67.164
38,class2,185.42.206.141
39,class3,99.181.64.217
40,class2,99.181.64.86
41,class0,185.42.206.178
42,class1,185.42.207.190
43,class3,185.42.206.136
44,class3,185.42.206.145
45,class1,185.42.205.169
46,class1,185.42.206.140
47,class0,52.223.197.249
48,class1,99.181.64.197
49,class0,185.42.206.151
50,class0,185.42.204.144
51,class0,99.181.67.172
52,class2,185.42.206.149
53,class3,52.223.195.43
54,class1,185.42.204.6
55,class2,185.42.207.101
56,class2,185.42.206.242
57,class0,185.42.205.71
58,class0,99.181.65.177
59,class3,99.181.67.221
60,class3,185.42.207.200
61,class1,185.42.204.73
62,class1,185.42.205.234
63,class1,185.42.206.237
64,class0,99.181.65.217
65,class2,99.181.65.166
66,class0,185.42.206.72
67,class3,185.42.207.226
68,class1,185.42.207.205
69,class0,185.42.205.66
70,class3,99.181.64.93
71,class1,99.181.67.206
72,class1,185.42.206.123
73,class0,52.223.195.222
74,class1,99.181.65.5
75,class2,52.223.195.122
76,class3,99.181.67.161
77,class2,185.42.207.121
78,class1,185.42.204.249
79,class3,185.42.207.208
80,class1,99.181.65.150
81,class0,99.181.67.163
82,class0,185.42.205.87
83,class3,185.42.206.239
84,class2,99.181.67.250
85,class3,185.42.204.100
86,class3,185.42.205.39
87,class3,52.223.195.77
88,class2,99.181.65.26
89,class2,185.42.207.148
90,class1,52.223.200.93
91,class0,185.42.205.193
92,class2,99.181.66.38
93,class0,52.223.200.155
94,class1,185.42.207.125
95,class2,99.181.67.108
96,class2,52.223.200.39
97,class1,185.42.204.248
98,class1,52.223.195.75
99,class1,99.181.65.218
100,class0,99.181.67.147
101,class1,185.42.207.118
102,class0,52.223.200.71
103,class3,185.42.207.224
104,class2,185.42.204.70
105,class3,99.181.67.219
106,class2,185.42.204.77
107,class2,185.42.204.8
108,class2,185.42.207.218
109,class2,52.223.200.168
110,class3,99.181.65.230
111,class2,52.223.195.143
112,class0,185.42.204.28
113,class2,185.42.207.232
114,class2,52.223.195.178
115,class3,185.42.207.110
116,class3,99.181.67.171
117,class3,99.181.66.52
118,class3,185.42.205.195
119,class2,52.223.195.112
120,class3,99.181.66.202
121,class1,99.181.64.105
122,class3,99.181.64.12
123,class3,185.42.204.203
124,class0,52.223.195.252
125,class3,185.42.205.103
126,class1,185.42.205.46
127,class0,52.223.195.175
128,class3,52.223.195.70
129,class2,185.42.207.182
130,class0,185.42.206.79
131,class0,52.223.195.201
132,class0,185.42.205.19
133,class0,99.181.65.219
134,class0,185.42.205.213
135,class1,99.181.66.7
136,class1,52.223.195.27
137,class3,52.223.195.72
138,class0,52.223.195.234
139,class1,185.42.205.187
140,class1,185.42.205.51
141,class3,52.223.200.202
142,class3,185.42.204.122
143,class2,52.223.195.65
144,class0,185.42.204.67
145,class2,99.181.67.241
146,class0,99.181.67.205
147,class0,185.42.204.110
148,class2,52.223.195.60
149,class1,99.181.67.142
150,class3,185.42.204.183
151,class3,185.42.204.174
152,class3,185.42.207.220
153,class3,185.42.205.205
154,class3,52.223.200.52
155,class2,185.42.204.42
156,class0,185.42.205.11
157,class3,185.42.204.19
158,class3,99.181.66.54
159,class3,185.42.205.137
160,class1,99.181.65.187
161,class3,185.42.204.117
162,class3,99.181.67.160
163,class3,185.42.207.183
164,class2,52.223.200.139
165,class3,99.181.66.40
166,class1,185.42.204.99
