,class,ip
0,class2,185.42.206.251
1,class2,52.223.200.157
2,class2,185.42.206.203
3,class2,185.42.206.102
4,class1,185.42.206.169
5,class2,99.181.65.176
6,class0,185.42.206.113
7,class1,185.42.206.167
8,class1,185.42.206.172
9,class1,52.223.195.241
10,class2,185.42.206.249
11,class0,185.42.206.243
12,class2,52.223.195.99
13,class0,52.223.195.197
14,class1,185.42.206.111
15,class2,185.42.206.73
16,class1,185.42.206.173
17,class2,52.223.200.37
18,class0,52.223.195.249
19,class0,185.42.206.236
20,class1,185.42.206.238
21,class2,185.42.206.106
22,class0,52.223.195.195
23,class0,99.181.67.167
24,class1,185.42.204.146
25,class1,99.181.67.251
26,class2,185.42.206.183
27,class1,185.42.207.114
28,class2,185.42.206.142
29,class0,185.42.206.216
30,class0,99.181.65.186
31,class2,185.42.206.154
32,class0,185.42.206.69
33,class0,99.181.67.239
34,class1,185.42.206.245
35,class0,185.42.206.165
36,class2,185.42.206.159
37,class1,99.181.67.164
38,class2,185.42.206.141
39,class1,99.181.64.217
40,class2,99.181.64.86
41,class0,185.42.206.178
42,class1,185.42.207.190
43,class2,185.42.206.136
44,class0,185.42.206.145
45,class2,185.42.205.169
46,class1,185.42.206.140
47,class1,52.223.197.249
48,class0,99.181.64.197
49,class2,185.42.206.151
50,class1,185.42.204.144
51,class1,99.181.67.172
52,class1,185.42.206.149
53,class1,52.223.195.43
54,class0,185.42.204.6
55,class1,185.42.207.101
56,class2,185.42.206.242
57,class2,185.42.205.71
58,class1,99.181.65.177
59,class1,99.181.67.221
60,class1,185.42.207.200
61,class0,185.42.204.73
62,class0,185.42.205.234
63,class2,185.42.206.237
64,class0,99.181.65.217
65,class1,99.181.65.166
66,class2,185.42.206.72
67,class0,185.42.207.226
68,class1,185.42.207.205
69,class1,185.42.205.66
70,class0,99.181.64.93
71,class2,99.181.67.206
72,class2,185.42.206.123
73,class0,52.223.195.222
74,class2,99.181.65.5
75,class0,52.223.195.122
76,class0,99.181.67.161
77,class0,185.42.207.121
78,class2,185.42.204.249
79,class1,185.42.207.208
80,class2,99.181.65.150
81,class2,99.181.67.163
82,class1,185.42.205.87
83,class0,185.42.206.239
84,class0,99.181.67.250
85,class1,185.42.204.100
86,class0,185.42.205.39
87,class1,52.223.195.77
88,class0,99.181.65.26
89,class1,185.42.207.148
90,class2,52.223.200.93
91,class2,185.42.205.193
92,class1,99.181.66.38
93,class2,52.223.200.155
94,class1,185.42.207.125
95,class2,99.181.67.108
96,class1,52.223.200.39
97,class0,185.42.204.248
98,class1,52.223.195.75
99,class0,99.181.65.218
100,class2,99.181.67.147
101,class2,185.42.207.118
102,class0,52.223.200.71
103,class0,185.42.207.224
104,class2,185.42.204.70
105,class2,99.181.67.219
106,class1,185.42.204.77
107,class1,185.42.204.8
108,class2,185.42.207.218
109,class0,52.223.200.168
110,class1,99.181.65.230
111,class2,52.223.195.143
112,class0,185.42.204.28
113,class0,185.42.207.232
114,class0,52.223.195.178
115,class0,185.42.207.110
116,class0,99.181.67.171
117,class1,99.181.66.52
118,class1,185.42.205.195
119,class2,52.223.195.112
120,class1,99.181.66.202
121,class2,99.181.64.105
122,class2,99.181.64.12
123,class1,185.42.204.203
124,class2,52.223.195.252
125,class1,185.42.205.103
126,class2,185.42.205.46
127,class0,52.223.195.175
128,class1,52.223.195.70
129,class0,185.42.207.182
130,class1,185.42.206.79
131,class1,52.223.195.201
132,class1,185.42.205.19
133,class2,99.181.65.219
134,class1,185.42.205.213
135,class2,99.181.66.7
136,class0,52.223.195.27
137,class1,52.223.195.72
138,class2,52.223.195.234
139,class0,185.42.205.187
140,class0,185.42.205.51
141,class0,52.223.200.202
142,class1,185.42.204.122
143,class2,52.223.195.65
144,class0,185.42.204.67
145,class2,99.181.67.241
146,class1,99.181.67.205
147,class1,185.42.204.110
148,class2,52.223.195.60
149,class1,99.181.67.142
150,class2,185.42.204.183
151,class1,185.42.204.174
152,class0,185.42.207.220
153,class1,185.42.205.205
154,class1,52.223.200.52
155,class0,185.42.204.42
156,class0,185.42.205.11
157,class1,185.42.204.19
158,class0,99.181.66.54
159,class0,185.42.205.137
160,class2,99.181.65.187
161,class2,185.42.204.117
162,class1,99.181.67.160
163,class2,185.42.207.183
164,class0,52.223.200.139
165,class0,99.181.66.40
166,class1,185.42.204.99
167,class2,99.181.66.15
168,class1,52.223.195.55
169,class1,99.181.67.209
170,class1,185.42.207.177
171,class2,52.223.195.52
172,class0,52.223.195.207
173,class1,99.181.65.173
174,class1,52.223.200.164
175,class1,185.42.204.89
176,class2,52.223.195.141
177,class1,185.42.207.254
178,class2,185.42.205.146
179,class2,52.223.195.198
180,class2,185.42.205.202
181,class0,52.223.195.64
182,class2,99.181.66.47
183,class1,52.223.195.230
184,class2,185.42.204.153
185,class0,52.223.200.150
186,class0,99.181.66.9
187,class2,185.42.205.189
188,class1,185.42.207.215
189,class0,99.181.65.178
190,class2,52.223.195.81
191,class1,52.223.195.57
192,class1,52.223.195.29
193,class2,185.42.204.75
194,class0,99.181.66.6
195,class1,52.223.195.170
