,class,ip
0,class3,185.42.206.251
1,class5,52.223.200.157
2,class5,185.42.206.203
3,class2,185.42.206.102
4,class1,185.42.206.169
5,class6,99.181.65.176
6,class2,185.42.206.113
7,class6,185.42.206.167
8,class2,185.42.206.172
9,class2,52.223.195.241
10,class5,185.42.206.249
11,class2,185.42.206.243
12,class6,52.223.195.99
13,class4,52.223.195.197
14,class6,52.223.195.152
15,class4,185.42.206.111
16,class3,185.42.206.73
17,class4,52.223.195.176
18,class6,185.42.205.240
19,class3,185.42.206.173
20,class0,52.223.200.37
21,class0,185.42.204.68
22,class2,52.223.195.249
23,class2,185.42.206.236
24,class6,185.42.206.238
25,class5,185.42.206.106
26,class1,52.223.195.195
27,class6,185.42.204.146
28,class2,185.42.206.183
29,class2,185.42.207.114
30,class5,185.42.207.117
31,class0,185.42.206.142
32,class5,99.181.66.215
33,class2,185.42.206.216
34,class1,185.42.206.154
35,class0,185.42.206.69
36,class5,99.181.67.239
37,class3,185.42.206.245
38,class6,185.42.206.165
39,class1,185.42.206.159
40,class1,185.42.206.141
41,class6,185.42.207.102
42,class4,185.42.206.178
43,class0,185.42.206.136
44,class2,185.42.207.250
45,class4,185.42.206.145
46,class4,185.42.204.101
47,class4,185.42.206.140
48,class5,52.223.197.249
49,class3,185.42.206.151
50,class1,99.181.65.240
51,class6,185.42.206.149
52,class5,52.223.195.43
53,class4,185.42.207.101
54,class4,185.42.206.242
55,class1,99.181.65.177
56,class2,185.42.207.200
57,class6,185.42.204.73
58,class3,185.42.205.234
59,class4,185.42.206.237
60,class4,99.181.65.217
61,class2,99.181.65.166
62,class6,185.42.206.72
63,class3,185.42.207.226
64,class3,52.223.195.74
65,class2,185.42.207.205
66,class4,185.42.205.66
67,class6,99.181.64.93
68,class2,99.181.67.206
69,class1,185.42.206.123
70,class0,52.223.195.222
71,class1,52.223.195.122
72,class6,185.42.207.169
73,class5,185.42.207.121
74,class0,185.42.204.249
75,class1,52.223.195.89
76,class3,185.42.207.208
77,class2,99.181.65.150
78,class1,99.181.67.163
79,class0,185.42.205.87
80,class6,185.42.206.239
81,class2,99.181.67.250
82,class4,185.42.204.100
83,class3,52.223.195.77
84,class0,185.42.207.148
85,class6,52.223.200.93
86,class2,52.223.200.155
87,class2,185.42.207.125
88,class6,99.181.67.108
89,class4,52.223.200.39
90,class5,185.42.204.248
91,class0,52.223.195.75
92,class3,99.181.65.218
93,class0,99.181.67.147
94,class4,185.42.207.118
95,class0,52.223.200.71
96,class0,99.181.66.186
97,class5,185.42.207.224
98,class2,185.42.204.70
99,class4,99.181.67.219
100,class6,185.42.207.247
101,class3,185.42.204.77
102,class0,52.223.200.168
103,class6,99.181.65.230
104,class5,185.42.207.232
105,class4,52.223.195.178
106,class1,185.42.207.110
107,class6,99.181.67.171
108,class4,99.181.66.52
109,class3,185.42.205.195
110,class1,52.223.195.112
111,class0,185.42.204.238
112,class1,185.42.204.203
113,class3,52.223.195.252
114,class3,185.42.205.103
115,class4,185.42.205.46
116,class2,52.223.195.175
117,class5,185.42.207.182
118,class6,185.42.206.79
119,class5,52.223.195.201
120,class6,185.42.205.19
121,class2,185.42.205.213
122,class2,52.223.195.27
123,class1,52.223.195.234
124,class4,185.42.205.187
125,class5,185.42.204.60
126,class0,52.223.195.65
127,class0,99.181.67.241
128,class0,52.223.195.78
129,class2,185.42.204.110
130,class3,185.42.206.15
131,class2,99.181.67.142
132,class6,185.42.204.174
133,class1,185.42.205.205
134,class5,52.223.200.52
135,class2,185.42.204.42
136,class5,185.42.205.11
137,class5,185.42.204.19
138,class2,99.181.66.54
139,class4,185.42.207.239
140,class0,185.42.205.137
141,class2,99.181.65.187
142,class3,52.223.195.66
143,class0,185.42.204.117
144,class0,52.223.195.68
145,class3,52.223.195.111
146,class4,185.42.207.183
147,class6,99.181.66.40
148,class3,99.181.66.15
149,class5,99.181.66.178
150,class1,52.223.195.55
151,class0,99.181.67.209
152,class0,185.42.207.177
153,class1,99.181.66.11
154,class6,52.223.195.207
155,class6,185.42.205.146
156,class4,52.223.195.198
157,class1,185.42.205.202
158,class3,52.223.195.64
159,class3,99.181.66.47
160,class5,185.42.204.153
161,class0,185.42.205.189
162,class0,52.223.195.81
163,class6,52.223.195.29
164,class6,185.42.204.75
165,class4,99.181.66.6
166,class3,52.223.195.170
167,class5,99.181.64.11
168,class1,99.181.64.46
169,class2,52.223.195.35
170,class3,99.181.65.135
171,class6,185.42.205.248
172,class0,185.42.207.92
173,class6,52.223.200.166
174,class6,99.181.65.216
175,class0,99.181.67.236
176,class4,99.181.65.207
177,class4,185.42.207.170
178,class2,185.42.205.212
179,class5,185.42.207.44
180,class1,52.223.195.233
181,class6,185.42.207.100
182,class2,52.223.200.122
183,class1,185.42.207.228
184,class3,52.223.195.181
185,class3,185.42.204.24
186,class5,185.42.204.125
187,class6,52.223.195.217
188,class5,99.181.67.249
189,class0,185.42.205.97
190,class6,185.42.204.107
191,class6,52.223.200.45
192,class4,52.223.195.36
193,class3,52.223.195.51
194,class3,185.42.205.37
195,class1,99.181.67.135
196,class1,99.181.66.5
197,class2,185.42.207.227
198,class0,52.223.195.39
199,class4,185.42.204.26
200,class5,185.42.204.198
201,class6,185.42.205.45
202,class2,185.42.207.253
203,class3,99.181.64.50
204,class2,185.42.205.198
205,class4,99.181.65.239
206,class1,99.181.65.212
207,class1,99.181.65.198
208,class0,99.181.67.211
209,class1,52.223.195.50
210,class2,185.42.205.252
211,class1,99.181.67.240
212,class1,185.42.204.4
213,class0,99.181.66.4
214,class5,99.181.67.213
215,class3,52.223.195.82
216,class2,185.42.204.90
217,class0,52.223.195.172
218,class5,185.42.207.108
219,class3,99.181.65.252
220,class2,185.42.204.169
221,class6,52.223.195.192
222,class2,52.223.200.80
223,class3,52.223.195.67
224,class3,185.42.207.171
225,class1,185.42.207.57
226,class6,52.223.195.127
227,class3,52.223.195.204
228,class5,52.223.200.138
229,class1,185.42.205.230
230,class0,52.223.200.171
231,class3,99.181.65.185
232,class2,52.223.200.36
233,class4,185.42.207.178
234,class3,99.181.67.183
235,class5,185.42.205.197
236,class0,185.42.205.210
237,class2,99.181.65.250
238,class0,185.42.206.56
239,class3,52.223.195.118
240,class2,52.223.195.48
241,class1,52.223.200.100
242,class1,185.42.205.207
243,class5,52.223.195.4
244,class4,52.223.195.87
245,class0,185.42.205.176
246,class3,99.181.67.214
247,class3,185.42.204.102
248,class3,99.181.65.162
249,class4,99.181.65.208
250,class1,99.181.66.181
251,class0,185.42.205.25
252,class2,99.181.66.48
253,class5,185.42.205.186
254,class2,99.181.66.164
255,class1,99.181.67.177
256,class2,99.181.65.205
257,class0,99.181.66.60
258,class2,52.223.200.115
259,class2,52.223.195.215
260,class6,52.223.200.135
261,class0,185.42.207.90
262,class4,52.223.195.142
263,class6,185.42.207.104
264,class0,99.181.66.184
265,class2,185.42.205.62
266,class2,99.181.66.53
267,class4,185.42.205.159
268,class4,185.42.205.177
269,class3,99.181.67.254
270,class3,185.42.207.206
271,class5,52.223.195.150
272,class6,99.181.64.29
273,class5,185.42.204.111
274,class3,52.223.200.126
275,class4,52.223.195.232
276,class5,99.181.65.247
277,class4,185.42.205.142
278,class2,185.42.205.147
279,class4,99.181.67.134
280,class2,99.181.67.223
281,class4,185.42.204.197
282,class3,185.42.205.115
283,class6,99.181.66.23
284,class5,185.42.204.184
285,class1,99.181.65.181
286,class3,185.42.207.235
287,class1,185.42.205.48
288,class2,185.42.205.181
289,class2,99.181.65.238
