,class,ip
0,class1,185.42.206.251
1,class1,52.223.200.157
2,class0,185.42.206.203
3,class1,185.42.206.102
4,class0,185.42.206.169
5,class0,99.181.65.176
6,class0,185.42.206.113
7,class0,185.42.206.167
8,class1,185.42.206.172
9,class0,52.223.195.241
10,class0,185.42.206.249
11,class1,185.42.206.243
12,class0,52.223.195.99
13,class0,52.223.195.197
14,class1,52.223.195.152
15,class1,185.42.206.111
16,class1,185.42.206.73
17,class0,52.223.195.176
18,class0,185.42.205.240
19,class0,185.42.206.173
20,class1,52.223.200.37
21,class1,185.42.204.68
22,class0,52.223.195.249
23,class1,185.42.206.236
24,class0,185.42.206.238
25,class0,185.42.206.106
26,class0,52.223.195.195
27,class0,185.42.204.146
28,class1,185.42.206.183
29,class0,185.42.207.114
30,class0,185.42.207.117
31,class1,185.42.206.142
32,class1,99.181.66.215
33,class1,185.42.206.216
34,class1,185.42.206.154
35,class1,185.42.206.69
36,class1,99.181.67.239
37,class0,185.42.206.245
38,class1,185.42.206.165
39,class1,185.42.206.159
40,class0,185.42.206.141
41,class1,185.42.207.102
42,class0,185.42.206.178
43,class1,185.42.206.136
44,class1,185.42.207.250
45,class1,185.42.206.145
46,class1,185.42.204.101
47,class1,185.42.206.140
48,class1,52.223.197.249
49,class1,185.42.206.151
50,class0,99.181.65.240
51,class0,185.42.206.149
52,class1,52.223.195.43
53,class0,185.42.207.101
54,class0,185.42.206.242
55,class1,99.181.65.177
56,class1,185.42.207.200
57,class0,185.42.204.73
58,class0,185.42.205.234
59,class1,185.42.206.237
60,class1,99.181.65.217
61,class1,99.181.65.166
62,class0,185.42.206.72
63,class1,185.42.207.226
64,class1,52.223.195.74
65,class1,185.42.207.205
66,class0,185.42.205.66
67,class1,99.181.64.93
68,class1,99.181.67.206
69,class1,185.42.206.123
70,class0,52.223.195.222
71,class0,52.223.195.122
72,class1,185.42.207.169
73,class0,185.42.207.121
74,class1,185.42.204.249
75,class1,52.223.195.89
76,class1,185.42.207.208
77,class1,99.181.65.150
78,class0,99.181.67.163
79,class0,185.42.205.87
80,class1,185.42.206.239
81,class0,99.181.67.250
82,class1,185.42.204.100
83,class0,52.223.195.77
84,class0,185.42.207.148
85,class0,52.223.200.93
86,class1,52.223.200.155
87,class1,185.42.207.125
88,class1,99.181.67.108
89,class0,52.223.200.39
90,class0,185.42.204.248
91,class1,52.223.195.75
92,class1,99.181.65.218
93,class1,99.181.67.147
94,class0,185.42.207.118
95,class0,52.223.200.71
96,class1,99.181.66.186
97,class0,185.42.207.224
98,class1,185.42.204.70
99,class1,99.181.67.219
100,class0,185.42.207.247
101,class1,185.42.204.77
102,class1,52.223.200.168
103,class1,99.181.65.230
104,class0,185.42.207.232
105,class0,52.223.195.178
106,class0,185.42.207.110
107,class0,99.181.67.171
108,class1,99.181.66.52
109,class1,185.42.205.195
110,class1,52.223.195.112
111,class1,185.42.204.238
112,class1,185.42.204.203
113,class0,52.223.195.252
114,class1,185.42.205.103
115,class1,185.42.205.46
116,class1,52.223.195.175
117,class0,185.42.207.182
118,class1,185.42.206.79
119,class0,52.223.195.201
120,class1,185.42.205.19
121,class1,185.42.205.213
122,class0,52.223.195.27
123,class1,52.223.195.234
124,class1,185.42.205.187
125,class0,185.42.204.60
126,class1,52.223.195.65
127,class1,99.181.67.241
128,class1,52.223.195.78
129,class0,185.42.204.110
130,class0,185.42.206.15
131,class0,99.181.67.142
132,class1,185.42.204.174
133,class0,185.42.205.205
134,class1,52.223.200.52
135,class0,185.42.204.42
136,class0,185.42.205.11
137,class0,185.42.204.19
138,class0,99.181.66.54
139,class1,185.42.207.239
140,class0,185.42.205.137
141,class1,99.181.65.187
142,class1,52.223.195.66
143,class0,185.42.204.117
144,class1,52.223.195.68
145,class1,52.223.195.111
146,class0,185.42.207.183
147,class0,99.181.66.40
148,class0,99.181.66.15
149,class1,99.181.66.178
150,class1,52.223.195.55
151,class0,99.181.67.209
152,class0,185.42.207.177
153,class1,99.181.66.11
154,class0,52.223.195.207
155,class0,185.42.205.146
156,class0,52.223.195.198
157,class0,185.42.205.202
158,class0,52.223.195.64
159,class0,99.181.66.47
160,class1,185.42.204.153
161,class0,185.42.205.189
162,class0,52.223.195.81
163,class1,52.223.195.29
164,class0,185.42.204.75
165,class0,99.181.66.6
166,class1,52.223.195.170
167,class1,99.181.64.11
168,class0,99.181.64.46
169,class0,52.223.195.35
170,class1,99.181.65.135
171,class1,185.42.205.248
172,class1,185.42.207.92
173,class0,52.223.200.166
174,class1,99.181.65.216
175,class0,99.181.67.236
176,class1,99.181.65.207
177,class1,185.42.207.170
178,class1,185.42.205.212
179,class1,185.42.207.44
180,class0,52.223.195.233
181,class0,185.42.207.100
182,class0,52.223.200.122
183,class0,185.42.207.228
184,class1,52.223.195.181
185,class1,185.42.204.24
186,class1,185.42.204.125
187,class1,52.223.195.217
188,class1,99.181.67.249
189,class0,185.42.205.97
190,class0,185.42.204.107
191,class0,52.223.200.45
192,class0,52.223.195.36
193,class1,52.223.195.51
194,class0,185.42.205.37
195,class0,99.181.67.135
196,class1,99.181.66.5
197,class1,185.42.207.227
198,class1,52.223.195.39
199,class0,185.42.204.26
200,class1,185.42.204.198
201,class0,185.42.205.45
202,class1,185.42.207.253
203,class0,99.181.64.50
204,class1,185.42.205.198
205,class1,99.181.65.239
206,class1,99.181.65.212
207,class1,99.181.65.198
208,class0,99.181.67.211
209,class0,52.223.195.50
210,class1,185.42.205.252
211,class0,99.181.67.240
212,class1,185.42.204.4
213,class1,99.181.66.4
214,class0,99.181.67.213
215,class0,52.223.195.82
216,class1,185.42.204.90
217,class0,52.223.195.172
218,class0,185.42.207.108
219,class1,99.181.65.252
220,class1,185.42.204.169
221,class1,52.223.195.192
222,class0,52.223.200.80
223,class0,52.223.195.67
224,class0,185.42.207.171
225,class0,185.42.207.57
226,class1,52.223.195.127
227,class0,52.223.195.204
228,class1,52.223.200.138
229,class0,185.42.205.230
230,class0,52.223.200.171
231,class0,99.181.65.185
232,class1,52.223.200.36
233,class0,185.42.207.178
234,class1,99.181.67.183
235,class0,185.42.205.197
236,class0,185.42.205.210
237,class1,99.181.65.250
238,class0,185.42.206.56
239,class0,52.223.195.118
240,class0,52.223.195.48
241,class0,52.223.200.100
242,class1,185.42.205.207
243,class0,52.223.195.4
244,class0,52.223.195.87
245,class0,185.42.205.176
246,class1,99.181.67.214
247,class1,185.42.204.102
248,class0,99.181.65.162
249,class1,99.181.65.208
250,class1,99.181.66.181
251,class1,185.42.205.25
252,class0,99.181.66.48
253,class1,185.42.205.186
254,class1,99.181.66.164
255,class0,99.181.67.177
256,class0,99.181.65.205
257,class1,99.181.66.60
258,class1,52.223.200.115
259,class1,52.223.195.215
260,class0,52.223.200.135
261,class0,185.42.207.90
262,class0,52.223.195.142
263,class0,185.42.207.104
264,class0,99.181.66.184
265,class1,185.42.205.62
266,class0,99.181.66.53
267,class0,185.42.205.159
268,class0,185.42.205.177
269,class0,99.181.67.254
270,class1,185.42.207.206
271,class1,52.223.195.150
272,class1,99.181.64.29
273,class1,185.42.204.111
274,class1,52.223.200.126
275,class0,52.223.195.232
276,class0,99.181.65.247
277,class1,185.42.205.142
278,class0,185.42.205.147
279,class0,99.181.67.134
280,class0,99.181.67.223
281,class0,185.42.204.197
282,class1,185.42.205.115
283,class1,99.181.66.23
284,class1,185.42.204.184
285,class0,99.181.65.181
286,class1,185.42.207.235
287,class1,185.42.205.48
288,class1,185.42.205.181
289,class1,99.181.65.238
290,class1,99.181.67.242
291,class1,99.181.67.248
292,class0,185.42.207.243
293,class1,99.181.67.132
294,class1,99.181.67.174
295,class0,185.42.205.245
296,class1,185.42.205.204
297,class0,99.181.65.200
298,class0,99.181.65.170
299,class0,185.42.205.190
300,class0,99.181.66.51
301,class1,185.42.204.48
302,class1,52.223.195.79
303,class0,185.42.207.59
304,class1,99.181.65.141
305,class1,185.42.207.58
306,class1,185.42.205.192
307,class1,52.223.200.190
308,class0,185.42.205.199
309,class1,185.42.207.245
310,class1,185.42.204.225
311,class0,185.42.205.120
312,class1,99.181.66.8
313,class0,185.42.205.61
314,class1,52.223.195.135
315,class1,99.181.66.18
316,class0,52.223.200.28
317,class1,185.42.205.16
318,class1,52.223.195.213
319,class0,99.181.66.49
320,class0,99.181.67.170
321,class0,99.181.66.231
322,class0,185.42.205.173
323,class0,99.181.65.213
324,class0,185.42.204.91
325,class1,185.42.205.36
326,class0,185.42.204.58
327,class1,185.42.205.93
328,class1,185.42.207.204
329,class1,185.42.204.141
330,class1,185.42.205.228
331,class0,185.42.207.212
332,class1,99.181.64.10
333,class1,185.42.204.106
334,class0,185.42.205.168
335,class1,99.181.67.222
336,class0,99.181.65.211
337,class0,185.42.204.17
338,class0,99.181.67.232
339,class0,185.42.204.61
340,class0,185.42.204.50
341,class0,99.181.64.42
342,class1,99.181.65.148
343,class1,52.223.200.186
344,class1,52.223.200.88
345,class0,185.42.204.32
346,class1,99.181.65.139
347,class1,99.181.66.22
348,class0,99.181.67.220
349,class1,52.223.197.233
350,class0,185.42.204.96
351,class1,52.223.195.83
352,class0,185.42.206.22
353,class0,185.42.205.101
354,class1,52.223.195.71
355,class1,185.42.205.174
356,class1,99.181.66.56
357,class0,185.42.205.44
358,class0,185.42.207.222
359,class0,185.42.205.150
360,class1,52.223.197.163
361,class1,99.181.66.188
362,class0,99.181.67.168
363,class1,185.42.205.200
364,class1,185.42.205.148
365,class0,99.181.65.210
366,class1,99.181.64.82
367,class0,185.42.205.100
368,class0,185.42.205.239
369,class0,185.42.205.203
370,class1,52.223.195.155
371,class0,185.42.205.9
372,class0,52.223.195.80
373,class1,99.181.66.41
374,class1,185.42.207.27
375,class0,185.42.204.95
376,class0,185.42.204.124
377,class1,185.42.205.88
378,class1,52.223.195.245
379,class1,52.223.200.90
380,class1,185.42.205.179
381,class0,185.42.204.5
382,class1,185.42.204.51
383,class1,99.181.65.174
384,class0,99.181.66.10
385,class0,185.42.207.211
386,class0,185.42.205.166
387,class0,185.42.205.108
388,class1,99.181.65.169
389,class1,185.42.205.229
390,class0,185.42.206.43
391,class1,99.181.65.245
392,class0,185.42.204.36
393,class0,99.181.65.154
394,class1,99.181.67.189
395,class1,185.42.205.201
396,class1,52.223.200.179
397,class0,52.223.195.154
398,class1,185.42.205.209
399,class1,185.42.205.254
400,class0,99.181.66.209
401,class0,52.223.195.253
402,class1,99.181.66.43
403,class0,52.223.195.188
404,class0,185.42.206.54
405,class1,99.181.66.189
406,class1,99.181.67.169
407,class1,185.42.204.52
408,class0,52.223.197.172
409,class1,185.42.206.11
410,class0,185.42.205.47
411,class0,99.181.66.29
412,class0,185.42.205.83
413,class0,185.42.206.23
414,class1,99.181.66.216
415,class1,185.42.204.103
416,class0,99.181.67.144
417,class0,185.42.204.137
418,class1,99.181.64.38
419,class0,185.42.204.27
420,class1,185.42.205.24
421,class0,185.42.207.251
422,class0,185.42.207.223
423,class0,52.223.200.152
424,class1,185.42.205.126
425,class0,99.181.65.224
426,class1,52.223.195.120
427,class1,185.42.205.224
428,class1,185.42.205.65
429,class0,185.42.205.111
430,class0,185.42.205.183
431,class0,185.42.205.21
432,class0,185.42.205.114
433,class0,99.181.67.118
434,class0,185.42.205.30
435,class0,185.42.205.188
436,class1,185.42.204.148
437,class0,99.181.65.199
438,class0,185.42.206.30
439,class0,99.181.65.138
440,class1,185.42.205.149
441,class0,185.42.205.43
442,class1,52.223.200.55
443,class0,99.181.66.31
444,class1,99.181.65.223
445,class1,99.181.66.171
446,class0,99.181.65.228
447,class0,99.181.66.45
448,class0,52.223.195.216
449,class0,185.42.204.214
450,class0,185.42.204.219
451,class1,52.223.195.34
452,class0,99.181.66.199
453,class1,185.42.204.168
454,class1,185.42.207.14
455,class0,185.42.205.22
456,class1,52.223.195.69
457,class1,185.42.204.180
458,class0,52.223.200.83
459,class0,99.181.67.245
460,class1,99.181.67.247
461,class1,99.181.67.115
462,class0,99.181.67.238
463,class0,99.181.67.165
464,class0,99.181.67.139
465,class0,99.181.65.155
466,class1,52.223.200.153
467,class0,185.42.206.25
468,class1,99.181.64.80
469,class0,99.181.66.50
470,class0,185.42.205.105
471,class0,185.42.205.184
472,class0,185.42.204.244
473,class0,185.42.204.229
474,class1,185.42.205.42
475,class0,185.42.206.53
476,class0,99.181.66.219
477,class1,185.42.204.35
478,class1,99.181.66.244
479,class0,185.42.206.57
480,class0,52.223.200.147
481,class0,185.42.205.94
482,class1,99.181.67.36
483,class0,185.42.205.72
484,class0,99.181.67.41
485,class0,99.181.66.227
486,class1,185.42.205.18
487,class1,99.181.67.19
488,class0,99.181.65.234
489,class1,185.42.205.64
490,class0,185.42.205.91
491,class1,185.42.205.33
492,class0,99.181.67.9
493,class0,52.223.200.16
494,class1,185.42.205.78
495,class1,52.223.200.187
496,class0,99.181.67.37
497,class1,185.42.204.234
498,class1,185.42.205.124
499,class0,99.181.67.42
500,class1,52.223.197.177
501,class1,99.181.67.43
502,class1,185.42.204.140
503,class1,99.181.67.49
504,class1,185.42.205.52
505,class1,99.181.67.10
506,class0,185.42.205.139
507,class0,52.223.200.177
508,class0,52.223.195.229
509,class0,52.223.197.182
510,class1,99.181.66.26
511,class1,185.42.205.53
512,class0,185.42.205.23
513,class0,185.42.205.117
514,class1,99.181.65.172
515,class0,185.42.205.96
516,class1,52.223.197.171
517,class1,99.181.67.11
518,class0,52.223.200.132
519,class1,99.181.65.151
520,class0,185.42.205.237
521,class0,99.181.67.48
522,class0,185.42.204.164
523,class1,52.223.197.175
524,class0,99.181.67.8
525,class1,99.181.67.51
526,class0,185.42.205.180
527,class1,99.181.65.179
528,class1,185.42.207.18
529,class0,52.223.200.120
530,class0,185.42.205.82
531,class1,52.223.200.189
532,class1,185.42.205.77
533,class1,99.181.66.240
534,class0,99.181.65.253
535,class0,99.181.65.229
536,class0,99.181.65.160
537,class1,185.42.204.188
538,class0,99.181.65.165
539,class1,185.42.205.14
540,class0,99.181.67.50
541,class0,185.42.205.162
542,class0,99.181.67.14
543,class1,185.42.204.251
544,class1,52.223.197.157
545,class0,185.42.205.119
546,class1,185.42.205.110
547,class0,99.181.65.202
548,class1,185.42.205.59
549,class1,99.181.67.4
550,class0,185.42.205.85
551,class0,99.181.65.249
552,class0,52.223.195.106
553,class0,99.181.65.232
554,class1,52.223.195.191
555,class1,99.181.67.16
556,class1,99.181.67.47
557,class0,52.223.197.216
558,class0,99.181.67.5
559,class0,52.223.195.42
560,class0,52.223.200.17
561,class1,99.181.67.39
562,class1,99.181.66.176
563,class0,185.42.205.106
564,class1,99.181.67.38
565,class1,185.42.205.68
566,class0,99.181.67.34
567,class1,99.181.67.40
568,class0,52.223.200.11
569,class1,185.42.205.54
570,class0,185.42.206.45
571,class1,52.223.199.252
572,class0,99.181.67.17
573,class1,185.42.205.172
574,class1,99.181.65.204
575,class0,52.223.200.172
576,class1,52.223.195.21
577,class1,185.42.205.125
578,class0,185.42.205.41
579,class0,185.42.205.26
580,class1,185.42.205.113
581,class1,52.223.200.159
582,class1,99.181.68.171
583,class0,99.181.68.165
584,class0,185.42.204.254
585,class1,99.181.68.140
586,class0,52.223.199.245
587,class0,52.223.200.15
588,class1,52.223.200.14
589,class1,99.181.68.136
590,class0,99.181.68.166
591,class1,52.223.199.205
592,class1,52.223.199.199
593,class0,99.181.68.132
594,class1,99.181.68.169
595,class0,99.181.68.164
596,class1,99.181.68.139
597,class0,99.181.68.146
598,class0,99.181.68.145
599,class1,99.181.68.168
600,class0,99.181.68.137
601,class0,99.181.68.138
602,class0,99.181.68.170
603,class0,99.181.68.142
604,class0,99.181.68.141
605,class0,99.181.68.143
606,class1,99.181.68.167
607,class0,99.181.68.160
608,class1,185.42.205.28
609,class1,185.42.205.55
610,class1,185.42.205.73
611,class1,185.42.206.189
612,class0,185.42.206.218
613,class0,185.42.206.254
614,class1,185.42.205.69
615,class0,185.42.206.174
616,class0,185.42.206.166
617,class1,185.42.206.177
618,class0,185.42.206.231
619,class0,185.42.206.134
620,class1,185.42.206.241
